AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,211.1,175.9,257.4,212.8,200.2,134.1,141.8,305.7,128.7
Cash_from_Operations,348.7,257.1,322.1,218.5,237.1,255.4,145.2,120.2,102.1
Diluted_EPS,1.13,0.004,-0.007,-0.211,0.108,0.094,-0.046,0.092,-0.21100000000000002
Goodwill_Intangibles,31.3,26.9,33.7,27.9,17.2,18.2,50.0,47.6,27.3
LT_Debt,907.2,972.9,954.8,718.5,663.1,430.3,483.7,491.3,512.2
Net_Income,130.7,0.4,-0.8,-24.6,13.2,11.6,-5.6,11.1,-25.8
Revenue,1111.5,824.8,889.0,792.3,942.0,863.4,689.0,726.4,657.5
Shares_Diluted,115.6363,117.453,117.252,116.637,122.203,123.116,120.901,120.562,122.302
Total_Assets,2582.4,2482.2,2521.3,2277.4,1645.1,1496.4,1355.4,1646.2,1711.5
Total_Liabilities,1570.7,1557.2,1533.0,1213.7,971.2,796.1,835.3,876.5,857.2
