AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.5,0.7,2.1,0.4,0.7,1.4,1.5
Cash_from_Operations,31.6,23.1,13.6,17.2,16.1,14.3,12.4
Diluted_EPS,11.399,8.307,6.868,8.342,7.412,6.199,6.182
Goodwill_Intangibles,11.7,12.1,15.5,2.5,2.6,2.6,
LT_Debt,18.8,18.7,15.0,0.0,0.0,0.0,0.0
Net_Income,24.0,17.4,13.6,15.2,13.4,11.1,10.9
Revenue,58.2,54.9,47.7,38.0,33.1,29.2,26.0
Shares_Diluted,2.1024,2.0956,1.9832,1.8264,1.8048,1.7885,1.7675
Total_Assets,1409.5,1249.8,1008.1,750.1,679.6,610.8,
Total_Liabilities,1261.3,1120.4,896.6,667.8,608.6,548.0,
