AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,,,,,4.3,,4.0,11.7
Cash_from_Operations,38.6,-60.6,-120.5,-31.1,94.6,-155.1,-66.0,118.8,-101.0
Diluted_EPS,-89.445,226.987,130.28,-41.744,146.071,80.121,50.211,51.676,52.202
Goodwill_Intangibles,1065.9,782.4,654.7,537.5,62.1,90.4,55.4,351.2,20.7
LT_Debt,693.0,376.4,283.5,192.7,23.8,12.7,337.6,343.1,676.4
Net_Income,-275.4,708.7,414.5,-141.2,627.2,401.8,292.8,311.4,318.9
Revenue,944.8,1180.7,893.4,369.1,373.8,157.7,440.0,1411.1,1361.6
Shares_Diluted,3.079,3.1222,3.1816,3.3825,4.2938,5.0149,5.8792,6.026,6.109
Total_Assets,7000.7,4831.4,3983.2,3362.6,3659.2,6520.2,10282.6,10455.7,12144.3
Total_Liabilities,3452.6,925.4,721.7,519.5,166.7,2937.5,6369.4,6460.0,8238.8
