AAII_YR_DATA,03/31/2021,03/31/2020,03/31/2019,03/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.5,2.3,0.5,0.3,,,,0.0
Cash_from_Operations,-5.4,-7.3,-2.3,-3.3,0.0,0.0,0.0,0.0
Diluted_EPS,-0.142,-0.319,-0.348,-0.069,-0.3,-0.578,-0.035,-0.038
Goodwill_Intangibles,8.3,10.3,12.9,1.1,1.1,0.1,,
LT_Debt,4.9,5.8,8.7,0.0,0.0,0.0,0.0,0.0
Net_Income,-7.8,-14.6,-11.7,-1.8,-5.8,-0.3,0.0,0.0
Revenue,62.5,14.8,4.6,2.0,1.3,0.0,0.0,0.0
Shares_Diluted,55.0415,45.6079,33.6016,26.0459,19.2796,0.5771,0.577,0.5770000000000001
Total_Assets,179.4,41.1,43.6,10.7,4.9,3.0,0.0,0.0
Total_Liabilities,19.0,21.8,14.1,1.1,2.4,2.5,0.3,0.3
