AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,0.5,0.4,0.2,0.6,0.6,0.2,0.4
Cash_from_Operations,-14.1,-9.7,-9.3,-11.0,-10.8,-6.9,-7.5
Diluted_EPS,-1.321,-8.461,-1.596,-2.831,-1.455,-1.582,0.032
Goodwill_Intangibles,5.5,5.5,5.5,5.6,6.3,6.5,6.7
LT_Debt,26.7,25.9,24.6,18.8,0.0,0.0,1.4
Net_Income,-16.7,-30.3,-18.5,-32.8,-16.8,-18.2,0.4
Revenue,42.0,40.4,32.4,26.8,11.7,3.1,0.9
Shares_Diluted,12.6328,3.5788,11.5779,11.5779,11.5219,11.5219,11.5219
Total_Assets,78.4,88.3,28.9,20.4,17.1,16.5,11.3
Total_Liabilities,36.5,32.7,35.6,25.0,31.2,16.0,6.4
