AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2506.0,1651.0,1426.0,1414.0,1584.0,1372.0,1286.0
Cash_from_Operations,1638.0,2136.0,1417.0,1923.0,1870.0,1397.0,1613.0
Diluted_EPS,1.334,0.736,4.126,0.996,-1.609,1.414,0.722
Goodwill_Intangibles,4940.0,932.0,867.0,862.0,840.0,840.0,840.0
LT_Debt,14244.0,8682.0,8195.0,7532.0,7866.0,8009.0,7817.0
Net_Income,674.0,333.0,1792.0,432.0,-692.0,611.0,311.0
Revenue,12301.0,10589.0,9614.0,7528.0,7386.0,9226.0,8106.0
Shares_Diluted,505.157,452.465,434.308,433.603,430.18,432.0,431.0
Total_Assets,35529.0,27009.0,22736.0,21829.0,21290.0,23200.0,21870.0
Total_Liabilities,27170.0,18951.0,18048.0,18369.0,17829.0,18652.0,17541.0
