AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,51.6,90.5,27.2,18.1,24.8,28.8,16.9
Cash_from_Operations,161.3,66.8,139.0,117.0,73.9,85.2,78.0
Diluted_EPS,2.529,4.698,4.338,2.65,2.48,2.857,2.156
Goodwill_Intangibles,421.9,441.9,397.4,345.1,250.5,136.6,157.8
LT_Debt,127.1,233.1,136.9,240.9,179.1,31.0,67.2
Net_Income,47.3,87.7,80.5,48.3,46.3,53.4,38.3
Revenue,898.3,879.1,821.0,656.3,641.4,610.9,537.5
Shares_Diluted,18.713,18.659,18.547,18.223,18.68,18.698,17.768
Total_Assets,1273.2,1279.3,1125.1,1056.5,930.4,840.4,806.5
Total_Liabilities,339.3,431.0,358.6,420.7,345.8,253.2,251.0
