AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,268.4,230.5,205.2,268.3,95.1,,,,
Cash_from_Operations,122.4,91.5,104.7,80.9,78.9,70.9,21.7,1.0,0.9
Diluted_EPS,1.114,1.08,1.058,1.28,1.176,2.632,0.133,0.001,0.001
Goodwill_Intangibles,104.3,96.3,57.9,19.0,3.9,1.8,,,
LT_Debt,877.6,753.9,669.9,615.9,515.5,438.9,392.3,0.0,0.0
Net_Income,85.6,77.3,72.6,82.4,71.4,156.8,5.7,0.0,0.0
Revenue,199.4,170.9,160.2,143.6,133.2,124.0,33.5,17.7,16.9
Shares_Diluted,76.8386,71.6091,68.632,64.3889,60.6958,59.5681,42.7672,42.7672,42.7672
Total_Assets,1903.0,1668.2,1446.1,1343.1,1068.7,937.2,929.4,11.9,
Total_Liabilities,941.3,826.7,725.0,652.0,554.2,472.1,487.8,3.0,
