AAII_YR_DATA,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,02/01/2014
Capital_Expenditures,7.1,8.8,10.5,10.3,22.0,25.1,8.2
Cash_from_Operations,-6.2,7.2,3.3,7.3,-9.4,-1.3,14.0
Diluted_EPS,-7.544,-3.353,0.022,-1.463,-2.155,-0.258,-0.508
Goodwill_Intangibles,2.8,1.3,1.5,12.0,12.0,12.0,12.0
LT_Debt,66.3,68.9,71.6,82.1,70.3,51.0,38.1
Net_Income,-56.3,-22.2,0.1,-8.7,-12.3,-1.4,-2.5
Revenue,501.8,596.6,648.2,666.2,693.3,674.6,640.5
Shares_Diluted,7.4624,6.6073,6.3968,5.9785,5.7004,5.3459,4.9505
Total_Assets,212.7,230.0,249.3,274.8,265.5,257.7,233.7
Total_Liabilities,194.0,165.0,165.3,193.1,188.5,173.2,155.5
