AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,,,0.0,0.2,0.1,0.3
Cash_from_Operations,-17.6,-30.4,-11.0,-11.9,-48.2,-42.9,-28.9
Diluted_EPS,-10.924,-157.722,-521.905,-933.132,,,
Goodwill_Intangibles,7.6,10.4,19.5,22.1,28.0,42.5,33.7
LT_Debt,0.0,0.0,2.6,5.7,0.0,4.5,7.7
Net_Income,-28.0,-41.3,-24.4,-30.1,-63.9,-36.6,-76.7
Revenue,,,,,,9.3,2.5
Shares_Diluted,2.5588,0.2615,0.0468,0.0189,0.0052,0.004,0.003
Total_Assets,16.6,16.9,33.5,6.4,82.1,80.5,88.0
Total_Liabilities,10.5,11.7,31.5,11.4,68.6,43.4,82.1
