AAII_YR_DATA,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015
Capital_Expenditures,30.0,109.0,138.0,45.7,3.1,0.8,1.3
Cash_from_Operations,-43.1,-94.6,-124.7,-27.3,-5.3,-2.9,-2.1
Diluted_EPS,-0.9,-7.063,-1.309,-0.696,-0.848,-0.341,-0.375
Goodwill_Intangibles,138.8,16.0,239.2,4.0,2.8,2.6,2.7
LT_Debt,75.2,53.3,30.3,0.0,20.6,0.0,0.0
Net_Income,-114.6,-546.5,-69.6,-23.3,-12.4,-3.4,-2.7
Revenue,123.8,80.8,47.5,4.9,4.1,1.9,0.0
Shares_Diluted,127.3009,77.3762,53.1851,33.5429,14.639,9.8265,7.2325
Total_Assets,1311.8,692.9,878.6,335.0,56.2,9.5,6.1
Total_Liabilities,581.5,139.6,90.9,12.1,23.7,1.7,2.5
