AAII_YR_DATA,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,5.9,4.2,7.8,6.1,7.3,7.5,5.5
Cash_from_Operations,-6.2,0.6,-31.7,45.8,43.5,11.9,46.7
Diluted_EPS,-0.583,-0.362,-1.248,-1.956,-3.495,0.968,1.259
Goodwill_Intangibles,65.5,67.2,45.8,47.8,68.1,226.8,239.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-19.3,-11.6,-39.2,-59.9,-104.8,30.4,41.1
Revenue,226.5,224.5,270.0,316.5,397.1,495.7,505.9
Shares_Diluted,33.063,32.0955,31.4029,30.6382,29.988,31.3953,32.6572
Total_Assets,187.3,201.8,215.2,260.1,288.5,431.7,421.3
Total_Liabilities,71.1,72.2,82.6,97.5,72.5,114.7,106.5
