AAII_YR_DATA,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,0.1,0.0,0.0,0.0,0.1,,
Cash_from_Operations,-5.7,-1.3,-1.4,-0.4,-0.2,-0.1,0.0
Diluted_EPS,-6.252,-13.618,-4.194,-1.128,-1.812,-0.042,-0.111
Goodwill_Intangibles,13.4,16.9,20.5,27.1,0.0,0.0,
LT_Debt,3.0,0.2,0.2,0.0,0.0,0.0,0.0
Net_Income,-26.1,-47.0,-13.5,-2.5,-3.5,0.0,0.0
Revenue,4.5,0.6,0.4,0.1,0.0,0.0,0.0
Shares_Diluted,4.1774,3.4518,3.2182,2.2529,1.9229,1.0696,0.2852
Total_Assets,23.4,17.6,20.8,33.0,0.8,0.8,0.0
Total_Liabilities,4.5,1.5,0.5,0.4,0.1,0.1,0.1
