AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,21.4,15.0,14.7,16.4,27.2,18.1,24.8
Cash_from_Operations,32.0,49.9,39.0,44.7,43.6,51.0,67.0
Diluted_EPS,-1.506,0.73,0.336,0.166,-0.149,-0.462,-1.541
Goodwill_Intangibles,125.3,124.3,64.0,61.0,58.9,67.9,62.6
LT_Debt,20.6,0.0,0.0,0.0,0.0,0.0,20.0
Net_Income,-28.5,13.8,6.2,3.1,-2.8,-8.5,-28.8
Revenue,460.0,453.0,433.8,409.8,396.5,402.3,397.6
Shares_Diluted,18.9033,18.9116,18.4987,18.4632,18.7952,18.4591,18.6972
Total_Assets,495.6,466.6,405.4,372.1,400.2,393.0,412.0
Total_Liabilities,168.0,131.2,108.7,108.6,109.9,93.3,116.1
