AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.1,0.0,0.2,0.2,0.0,0.0
Cash_from_Operations,-4.9,-3.8,-1.1,-17.3,27.6,14.5,0.6
Diluted_EPS,-0.718,-3.117,-30.838,-1.899,12.669,6.642,2.684
Goodwill_Intangibles,0.0,0.0,0.0,0.0,2.2,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-2.1,-9.1,-62.0,-3.8,24.0,13.9,5.6
Revenue,,0.0,1.4,14.4,25.1,15.8,7.8
Shares_Diluted,2.9874,2.9119,2.0104,2.0104,1.8983,2.0909,2.0909
Total_Assets,2.8,3.6,5.6,66.8,79.2,29.9,30.6
Total_Liabilities,0.1,3.0,3.0,2.0,8.1,4.5,2.3
