AAII_YR_DATA,12/31/2020,12/31/2019,09/30/2018,09/30/2017,12/31/2015,12/31/2014
Capital_Expenditures,15.4,10.5,24.8,15.1,0.0,0.0
Cash_from_Operations,52.9,30.7,34.2,18.3,-0.9,-0.2
Diluted_EPS,-1.446,-1.877,-0.992,-2.684,-1.265,-0.065
Goodwill_Intangibles,133.8,137.7,91.5,102.7,,
LT_Debt,297.7,270.5,131.3,115.9,0.0,0.0
Net_Income,-32.4,-41.1,-20.6,-49.1,-3.5,-0.1
Revenue,199.8,153.4,141.4,122.5,,
Shares_Diluted,22.3993,21.893,20.7546,18.2965,2.7872,2.1894
Total_Assets,324.1,327.4,207.9,219.0,80.3,81.3
Total_Liabilities,425.8,386.7,220.4,221.4,5.4,2.9
