AAII_YR_DATA,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013
Capital_Expenditures,0.5,0.3,0.2,0.4,0.2,0.1,0.3
Cash_from_Operations,-2.7,6.2,1.6,-1.3,0.2,4.5,5.2
Diluted_EPS,0.357,0.609,0.043,-0.465,0.112,0.165,0.426
Goodwill_Intangibles,3.1,3.4,3.6,8.1,11.7,4.7,4.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,3.5,5.8,0.4,-4.1,1.0,1.4,3.6
Revenue,55.3,50.2,23.0,30.2,32.8,23.1,36.6
Shares_Diluted,9.8546,9.5931,8.9158,8.7865,8.8622,8.742,8.4556
Total_Assets,37.7,32.5,25.1,25.8,32.3,29.0,29.1
Total_Liabilities,6.2,4.7,3.7,4.4,5.9,3.2,3.6
