AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,04/30/2014
Capital_Expenditures,103.2,73.2,64.9,54.3,50.0,55.1,46.0
Cash_from_Operations,116.8,120.8,107.5,80.4,70.5,38.3,49.4
Diluted_EPS,0.66,0.145,-0.521,-0.166,-0.319,-0.149,-0.58
Goodwill_Intangibles,244.5,197.5,130.8,127.6,128.2,131.0,132.6
LT_Debt,509.0,542.0,477.6,504.0,506.0,534.1,507.1
Net_Income,31.7,6.4,-21.8,-6.8,-13.0,-6.0,-23.1
Revenue,743.3,660.7,599.3,565.0,546.5,368.4,497.6
Shares_Diluted,47.966,44.168,41.846,41.233,40.642,40.262,39.82
Total_Assets,932.2,732.4,614.9,631.5,633.7,669.8,649.9
Total_Liabilities,809.4,748.2,652.8,656.0,655.2,682.0,658.3
