AAII_YR_DATA,01/01/2021,12/27/2019,12/28/2018,12/29/2017,12/30/2016,01/01/2016,01/02/2015,12/27/2013
Capital_Expenditures,5.1,6.6,2.1,2.2,1.7,2.5,0.5,0.3
Cash_from_Operations,47.0,11.6,7.6,11.1,21.6,8.1,11.9,1.2
Diluted_EPS,-1.229,0.411,1.027,1.325,0.969,0.525,1.217,0.35100000000000003
Goodwill_Intangibles,194.4,204.5,142.1,48.9,27.9,17.6,0.0,0.0
LT_Debt,98.4,116.8,62.4,2.7,2.3,1.3,0.3,0.1
Net_Income,-14.5,4.8,10.0,12.1,8.3,4.3,9.4,2.6
Revenue,391.0,443.1,272.3,273.4,208.9,135.1,108.1,85.5
Shares_Diluted,11.793,11.766,9.763,9.155,8.565,8.113,7.739,7.495
Total_Assets,410.3,439.9,300.9,138.2,108.3,72.3,49.3,38.2
Total_Liabilities,241.2,272.6,156.6,67.5,58.4,34.7,18.9,18.0
