AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,267.0,209.0,153.7,316.0,149.1,156.9,110.7
Cash_from_Operations,483.8,604.1,798.7,222.6,375.8,498.9,295.2
Diluted_EPS,10.872,10.54,6.032,7.233,9.652,8.523,5.978
Goodwill_Intangibles,4850.8,3034.7,3014.3,2874.3,2368.7,1946.8,1945.7
LT_Debt,1177.3,655.6,690.6,1178.1,511.9,275.0,430.0
Net_Income,534.4,484.1,276.0,329.3,438.4,385.7,269.5
Revenue,17983.2,16318.4,14453.2,12991.2,5965.7,5429.6,4461.6
Shares_Diluted,49.154,45.931,45.758,45.528,45.4149,45.2606,45.0721
Total_Assets,13672.6,10025.5,9254.4,7629.4,6187.1,5075.3,4597.4
Total_Liabilities,8554.5,6334.0,5914.3,4839.7,3498.3,2688.5,2417.7
