AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,20.7,17.7,15.3,8.0,12.0,11.1,44.6
Cash_from_Operations,117.6,93.7,20.7,25.8,63.3,52.5,33.2
Diluted_EPS,-18.367,21.941,9.284,40.802,81.276,-10.182,63.772
Goodwill_Intangibles,77.7,67.4,68.2,66.6,66.1,61.7,62.9
LT_Debt,75.2,263.2,240.0,257.0,281.6,296.1,312.6
Net_Income,-38.0,45.4,19.4,50.1,99.5,-15.8,119.9
Revenue,433.7,668.8,809.9,839.8,850.1,861.5,1018.3
Shares_Diluted,2.0684,2.0682,2.0888,1.2272,1.2236,1.556,1.8794
Total_Assets,1018.0,1139.3,1029.5,1063.6,1097.0,987.1,1314.8
Total_Liabilities,453.1,523.0,459.0,492.3,565.0,535.7,589.2
