AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.5,2.0,3.3,3.8,0.5,2.0,0.5
Cash_from_Operations,2.2,-7.2,0.1,0.6,7.0,-0.5,8.5
Diluted_EPS,-0.697,-0.86,-0.254,-0.029,-1.236,0.0,0.012
Goodwill_Intangibles,2.5,2.7,4.9,2.7,1.1,2.2,2.0
LT_Debt,7.0,10.5,1.9,0.0,0.0,0.0,0.0
Net_Income,-10.1,-12.3,-3.6,-0.4,-17.5,0.0,0.2
Revenue,62.6,64.7,72.6,76.3,78.1,83.2,103.6
Shares_Diluted,14.488,14.334,14.251,14.233,14.135,14.061,14.031
Total_Assets,57.6,59.6,59.0,62.4,66.9,89.4,95.4
Total_Liabilities,31.9,28.6,14.9,17.3,22.4,23.9,29.0
