AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,12.1,96.1,65.9,24.6,45.2,8.0,6.7
Cash_from_Operations,69.3,55.0,126.9,131.2,-165.3,214.5,408.1
Diluted_EPS,-11.45,-129.478,23.701,-181.223,-1.772,27.461,26.938
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,353.1,377.6,405.5,360.5,287.9,500.0,530.8
Net_Income,-10.2,-114.9,21.7,-169.6,-15.1,253.2,298.6
Revenue,219.7,240.0,395.3,916.4,883.5,702.9,637.4
Shares_Diluted,0.8951,0.8875,0.9159,0.9361,8.5171,9.2209,11.0852
Total_Assets,1812.9,1824.4,2000.3,1614.8,2292.0,1744.2,1505.1
Total_Liabilities,1223.1,1229.9,1260.7,1127.7,1438.3,1111.6,1061.6
