AAII_YR_DATA,12/31/2020,12/31/2019,12/29/2018,12/30/2017,12/31/2016,12/26/2015
Capital_Expenditures,58.0,39.0,22.0,20.7,12.7,9.3
Cash_from_Operations,53.0,103.0,157.9,108.2,104.8,96.1
Diluted_EPS,-0.161,-9.159,0.906,0.579,0.632,0.543
Goodwill_Intangibles,1742.0,1797.0,958.0,1012.7,893.5,
LT_Debt,1068.0,1125.0,23.5,23.5,25.8,0.0
Net_Income,-19.0,-980.0,100.9,64.4,70.3,60.3
Revenue,4339.0,3976.0,3778.0,3579.8,3353.2,2978.3
Shares_Diluted,118.0,107.0,111.3389,111.1932,111.1932,111.1932
Total_Assets,3496.0,3359.0,2233.1,2217.0,1945.0,
Total_Liabilities,1959.0,2106.0,739.5,959.8,866.2,
