AAII_YR_DATA,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,823.3,499.4,438.1,293.3,289.8,171.0,130.8
Cash_from_Operations,450.9,456.6,288.3,328.3,322.4,122.6,163.9
Diluted_EPS,3.522,4.335,3.43,3.244,3.15,2.348,2.023
Goodwill_Intangibles,1171.6,1171.6,1171.6,1164.9,946.0,937.8,247.1
LT_Debt,2082.6,1900.1,1995.0,1820.7,1771.5,1851.0,912.7
Net_Income,178.9,213.7,161.2,143.7,136.4,84.3,52.5
Revenue,1952.4,1965.0,1740.7,1537.3,1976.4,1627.2,1017.0
Shares_Diluted,50.8,49.3,47.0,44.3,43.3,35.9,25.952
Total_Assets,7619.2,6843.6,6546.7,6064.4,5290.2,5074.0,3125.4
Total_Liabilities,5076.2,4588.2,4555.4,4296.2,3716.6,3565.6,2079.1
