AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,89.9,170.9,507.0,582.5,405.2,169.4,46.7
Diluted_EPS,-5.811,-2.41,-1.278,-0.643,0.394,0.604,0.099
Goodwill_Intangibles,2367.9,2091.7,1960.5,2387.4,958.9,,
LT_Debt,7938.7,9386.8,8975.4,10827.8,3715.6,100.0,0.0
Net_Income,-2752.0,-1155.7,-663.5,-438.4,60.6,115.5,18.9
Revenue,1236.6,2326.4,2366.9,2549.5,838.9,435.8,259.1
Shares_Diluted,473.558,479.588,496.993,532.6,164.57,193.1191,190.4412
Total_Assets,20200.6,19832.2,22215.2,24785.7,9761.0,374.8,263.9
Total_Liabilities,17699.1,14616.1,15209.2,16377.7,6987.2,199.8,62.1
