AAII_YR_DATA,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,41.3,17.9,10.4,9.3,6.2,5.4,5.9
Cash_from_Operations,94.1,81.5,58.5,35.9,35.6,12.6,23.8
Diluted_EPS,2.952,3.151,1.362,1.58,1.003,0.931,-0.423
Goodwill_Intangibles,191.2,197.5,126.5,22.3,,26.7,
LT_Debt,82.8,113.6,108.5,53.4,63.1,70.8,0.0
Net_Income,61.6,66.1,27.6,28.4,18.0,14.7,-4.7
Revenue,653.2,684.0,497.0,281.9,253.0,228.6,190.9
Shares_Diluted,20.8524,20.9665,20.2812,17.9513,17.9854,15.741,11.0553
Total_Assets,477.3,451.3,365.8,223.7,222.3,200.3,84.8
Total_Liabilities,222.8,247.1,231.4,176.4,207.0,202.9,65.5
