AAII_YR_DATA,04/30/2021,04/30/2020,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014
Capital_Expenditures,31.1,41.5,46.7,42.0,50.1,26.1,21.9,28.6
Cash_from_Operations,251.4,236.3,258.8,219.1,106.1,69.0,107.3,129.5
Diluted_EPS,2.092,1.896,1.811,2.353,1.466,0.579,1.758,1.479
Goodwill_Intangibles,719.6,725.9,661.2,787.4,794.2,823.1,350.2,307.1
LT_Debt,395.8,395.8,222.9,211.3,236.2,110.0,0.0,0.0
Net_Income,111.7,103.8,101.9,132.7,83.4,30.6,87.5,72.7
Revenue,1819.9,1977.3,1973.9,1819.5,1621.7,1346.7,1066.1,995.6
Shares_Diluted,53.405,54.767,56.096,56.254,56.9,52.929,49.766,49.145
Total_Assets,3056.5,2743.8,2334.9,2287.9,2062.9,1898.6,1317.8,1233.7
Total_Liabilities,1690.1,1522.4,1094.2,1071.3,979.5,853.3,502.6,478.1
