AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.6,2.7,1.5,1.4,2.4,0.8,0.0
Cash_from_Operations,-7.2,-0.4,-13.2,-19.9,-13.3,-25.4,-19.9
Diluted_EPS,-0.219,-0.202,-0.518,-1.175,-0.971,-2.227,-6.954
Goodwill_Intangibles,,,,0.0,2.9,3.2,0.0
LT_Debt,0.1,0.0,16.9,9.3,0.1,0.1,0.0
Net_Income,-9.7,-8.1,-17.3,-27.1,-23.1,-25.9,-21.0
Revenue,117.9,90.9,63.9,54.4,51.2,28.8,0.0
Shares_Diluted,44.18,40.242,33.355,23.093,23.76,11.642,3.016
Total_Assets,153.2,118.7,54.6,48.6,34.3,47.6,9.2
Total_Liabilities,42.1,16.5,32.0,23.9,12.2,11.9,5.3
