AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,189.7,168.6,183.8,275.7,184.0,153.9,116.0
Cash_from_Operations,511.1,428.0,424.4,906.9,982.1,-218.8,646.8
Diluted_EPS,1.695,1.2,4.288,2.46,1.612,1.199,0.584
Goodwill_Intangibles,2399.0,2049.3,2023.4,1121.7,3693.8,3869.1,4131.5
LT_Debt,3698.6,3236.5,3230.5,3762.6,4266.8,4282.0,4116.4
Net_Income,262.5,192.2,810.0,483.0,333.2,256.5,125.1
Revenue,4791.1,4732.7,4461.6,4211.3,4410.3,7750.5,7690.8
Shares_Diluted,155.2,160.2,188.9,197.2,206.7,213.9,214.2
Total_Assets,5765.2,5050.2,5280.3,7415.5,7405.0,7953.2,9176.0
Total_Liabilities,5961.4,5398.8,5128.0,6805.8,6877.9,6790.4,7761.1
