AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.2,0.0
Cash_from_Operations,-14.5,-12.1,-1.3,-34.9,-33.2,27.0,-22.5,-18.3,-10.6
Diluted_EPS,-7.794,-41.624,-17.802,-118.604,-121.71,-262.548,-259.418,-14.419,-6.2520000000000024
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.4,0.0,0.0,13.2,0.0,1.0,1.0,1.0
Net_Income,-15.0,-18.8,-3.0,-18.0,-17.4,-29.7,-24.1,-22.3,-4.6
Revenue,1.0,2.1,11.5,33.6,35.4,0.8,,,
Shares_Diluted,1.9182,0.4509,0.1666,0.1519,0.1429,0.1132,0.0931,1.5479,0.7358
Total_Assets,27.2,15.0,2.9,48.8,81.9,82.3,39.7,38.4,56.9
Total_Liabilities,6.1,7.2,0.9,21.4,53.9,60.5,5.2,5.2,3.8
