AAII_YR_DATA,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,3.0,2.7,0.7,1.5,1.3,1.0,0.6,0.5,0.2
Cash_from_Operations,-6.0,-1.7,0.2,-13.8,34.1,-9.7,-10.1,-11.1,-10.0
Diluted_EPS,0.105,-1.11,-0.363,0.352,0.676,-0.532,-0.646,-1.341,-2.106
Goodwill_Intangibles,12.0,7.2,7.5,15.5,14.9,15.2,15.5,11.0,12.0
LT_Debt,4.5,4.8,5.2,5.5,8.1,9.1,8.4,0.0,0.0
Net_Income,1.5,-15.7,-5.2,5.3,9.1,-7.0,-7.8,-13.0,-20.1
Revenue,85.2,65.5,85.0,100.1,83.1,120.3,104.9,56.5,34.8
Shares_Diluted,14.34,14.159,14.24,15.065,13.501,13.168,12.022,9.732000000000001,9.529
Total_Assets,116.9,102.1,126.5,149.4,191.6,118.4,125.5,89.9,110.9
Total_Liabilities,31.3,20.6,39.0,56.3,101.1,51.4,52.6,34.8,43.8
