AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.2,7.8,14.3,2.2,11.8,46.5,35.7,523.8
Cash_from_Operations,-85.3,535.6,12.8,-19.9,-25.2,92.6,239.7,18.9
Diluted_EPS,-21.099,80.277,-28.294,-29.957,-123.692,3.444,18.571,-9.431
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,345.2,343.6,1109.0,919.9,867.4,0.0,2497.1,2669.7
Net_Income,-276.7,455.7,-141.5,-149.8,-618.5,17.2,92.9,-47.2
Revenue,126.9,760.8,225.7,212.8,182.2,772.3,882.9,728.3
Shares_Diluted,13.115,5.677,5.0,5.0,5.0,5.0001,5.0001,5.0001
Total_Assets,786.2,1090.7,1129.6,1083.1,1160.4,3332.2,3423.9,3509.9
Total_Liabilities,411.6,438.9,1194.3,1006.3,933.9,2875.4,2933.2,3112.1
