AAII_YR_DATA,01/03/2021,12/29/2019,12/30/2018,12/31/2017,01/01/2017,01/03/2016
Capital_Expenditures,44.1,66.2,79.2,91.6,0.0,0.0
Cash_from_Operations,46.1,143.0,69.6,68.0,-59.9,-46.5
Diluted_EPS,-0.952,-0.705,-1.118,-0.523,-1.755,-1.526
Goodwill_Intangibles,1596.8,1701.8,1818.5,,,
LT_Debt,3558.5,3442.4,3489.8,0.0,0.0,0.0
Net_Income,-211.9,-156.9,-248.8,-116.3,-390.7,-330.6
Revenue,1766.2,1801.5,1787.3,1781.7,1695.6,1543.4
Shares_Diluted,222.5846,222.5846,222.5846,222.5846,222.5846,216.5846
Total_Assets,3401.5,3589.2,3687.4,3936.8,3865.7,4230.8
Total_Liabilities,4412.3,4402.0,4342.1,4353.5,4195.4,4169.3
