AAII_YR_DATA,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014
Capital_Expenditures,35.0,31.7,35.5,27.5,25.3,23.1,15.7
Cash_from_Operations,237.9,215.3,176.3,172.4,156.9,193.7,178.3
Diluted_EPS,0.426,0.996,-0.105,-0.469,0.28,0.521,0.995
Goodwill_Intangibles,1694.0,1656.0,1623.6,1509.6,1465.8,1522.8,994.7
LT_Debt,840.0,777.8,768.5,744.3,736.0,726.2,635.8
Net_Income,28.7,66.0,-6.6,-29.4,17.6,30.9,53.6
Revenue,1303.6,1229.7,1135.2,1062.1,1130.3,1128.4,907.3
Shares_Diluted,67.355,66.245,63.312,62.593,62.921,59.374,53.878
Total_Assets,3016.1,2867.0,2580.6,2362.8,2355.7,2340.5,1772.9
Total_Liabilities,1786.7,1617.8,1460.0,1356.2,1295.6,1342.6,1145.9
