AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,26.8,39.5,21.1,12.6,6.0,9.4
Cash_from_Operations,116.3,-126.6,-116.2,-59.3,-47.1,-37.3
Diluted_EPS,-9.745,-1.208,-0.519,-0.383,-0.278,-0.206
Goodwill_Intangibles,1279.3,1363.0,103.3,74.0,42.9,
LT_Debt,800.5,100.8,0.0,0.0,17.3,0.0
Net_Income,-3350.6,-385.3,-155.6,-112.3,-81.4,-60.4
Revenue,1673.9,1021.0,602.4,386.0,242.1,142.3
Shares_Diluted,343.8295,318.8432,299.857,292.8591,292.8591,292.8591
Total_Assets,3590.9,2227.9,1351.4,563.1,245.0,
Total_Liabilities,5435.5,1060.3,223.0,166.2,126.1,
