AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.0,,,,,0.0,0.0
Cash_from_Operations,-1.8,0.1,-0.3,0.2,0.3,0.1,0.0,-0.3
Diluted_EPS,-0.034,0.001,-0.016,-0.021,0.013,-0.004,-0.013,-0.018000000000000002
Goodwill_Intangibles,1.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1
LT_Debt,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.4
Net_Income,-3.2,0.0,-0.5,-0.7,0.4,-0.1,-0.4,-0.6
Revenue,,0.1,0.0,0.2,0.9,0.6,0.5,0.4
Shares_Diluted,94.0029,62.4105,31.7501,31.7501,31.7501,31.7501,31.7501,30.6133
Total_Assets,12.4,0.1,0.0,0.1,0.5,0.4,0.3,0.3
Total_Liabilities,0.1,0.1,0.4,0.0,0.2,0.5,0.5,0.5
