AAII_YR_DATA,04/30/2020,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015
Capital_Expenditures,0.2,0.3,0.1,,,
Cash_from_Operations,11.3,6.0,-1.0,-0.1,0.0,0.0
Diluted_EPS,0.012,0.089,-0.557,-0.001,0.0,0.0
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,2.8,21.4,-35.8,-0.1,0.0,0.0
Revenue,131.4,85.9,8.4,0.0,0.0,0.0
Shares_Diluted,239.824,239.8102,64.249,53.36,53.36,10.0
Total_Assets,24.6,16.0,5.9,0.0,0.0,0.0
Total_Liabilities,21.3,17.3,34.9,0.0,0.0,0.0
