AAII_YR_DATA,03/31/2021,04/30/2020,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015
Capital_Expenditures,0.9,0.2,0.3,0.1,0.0,0.0,0.0
Cash_from_Operations,-1.6,11.3,6.0,-1.0,-0.1,0.0,0.0
Diluted_EPS,-0.007,0.012,0.089,-0.557,-0.001,0.0,0.0
Goodwill_Intangibles,0.2,,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-1.2,2.8,21.4,-35.8,-0.1,0.0,0.0
Revenue,64.8,131.4,85.9,8.4,0.0,0.0,0.0
Shares_Diluted,172.0465,239.824,239.8102,64.249,53.36,53.36,10.0
Total_Assets,22.3,24.6,16.0,5.9,0.0,0.0,0.0
Total_Liabilities,16.2,21.3,17.3,34.9,0.0,0.0,0.0
