AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,11/30/2015,11/30/2014,11/30/2013
Capital_Expenditures,54.6,42.9,43.2,29.4,47.6,36.8,43.4,63.2
Cash_from_Operations,363.8,261.2,252.7,212.8,158.4,65.1,150.6,77.6
Diluted_EPS,1.661,1.694,1.75,-0.126,0.268,-0.265,-0.915,2.11
Goodwill_Intangibles,206.2,219.6,233.1,246.8,252.5,266.9,402.5,431.0
LT_Debt,324.4,352.3,352.3,591.4,608.0,646.7,776.9,696.3
Net_Income,136.0,138.4,134.4,-9.2,17.5,-16.2,-53.0,164.7
Revenue,2072.7,1981.5,1895.9,1877.2,1761.3,1708.3,1597.4,1383.1
Shares_Diluted,81.9,81.7,76.8,73.0,65.7,61.1,57.9,81.9
Total_Assets,2899.9,2707.8,2490.1,2258.7,2249.5,2034.9,1918.6,1755.3
Total_Liabilities,2666.4,2131.1,2068.8,2156.3,2213.9,2180.4,2092.5,1705.5
