AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.3,6.3,4.3,4.4,3.7,3.0,2.5
Cash_from_Operations,9.8,39.1,28.2,24.6,15.8,7.5,8.4
Diluted_EPS,0.268,0.326,0.507,0.349,0.144,-0.082,-0.201
Goodwill_Intangibles,50.9,23.7,28.3,29.1,30.8,39.2,46.0
LT_Debt,1.4,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,16.7,20.4,30.9,19.7,8.2,-4.6,-11.2
Revenue,154.6,181.7,167.1,128.2,119.7,106.5,98.9
Shares_Diluted,62.17,62.532,61.024,56.513,56.846,55.949,55.555
Total_Assets,349.3,315.6,296.2,207.9,189.3,189.6,184.2
Total_Liabilities,42.1,32.2,38.1,22.1,29.9,30.9,23.1
