AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.1,0.3
Cash_from_Operations,-36.1,-20.0,-36.0,-14.4,-8.6,-8.4,-6.9,-9.8,-29.8
Diluted_EPS,-0.491,-0.853,-4.5,-5.209,-7.039,-6.269,-7.048,-13.002,-25.18
Goodwill_Intangibles,,,0.0,0.0,0.7,0.8,1.3,1.7,2.0
LT_Debt,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-39.5,-20.9,-13.6,-16.3,-13.0,-9.0,-9.2,-16.5,-31.2
Revenue,0.4,1.8,7.9,1.6,13.8,14.5,21.0,15.2,7.7
Shares_Diluted,80.3156,24.5142,3.023,3.1203,1.8412,1.4313,1.3108,1.2684,1.2406
Total_Assets,29.7,33.6,18.1,52.3,80.5,52.3,49.9,58.0,66.4
Total_Liabilities,4.8,6.5,10.6,3.6,16.9,7.1,4.5,6.1,4.9
