AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.4,0.8,0.9,0.3,0.6,8.4,3.5
Cash_from_Operations,0.9,0.1,0.2,-0.5,0.0,-0.6,-0.2
Diluted_EPS,-0.033,-0.075,-0.117,-0.051,-0.153,0.06,-0.085
Goodwill_Intangibles,0.4,,,,0.0,1.8,1.8
LT_Debt,38.0,36.6,35.1,32.0,35.8,37.6,7.3
Net_Income,-0.9,-2.0,-3.0,-1.2,-3.4,1.3,-0.7
Revenue,6.9,3.6,3.1,2.9,3.4,1.9,0.4
Shares_Diluted,27.2824,26.913,25.849,23.3534,21.9969,22.002,8.2405
Total_Assets,39.9,38.3,38.2,37.5,41.2,46.5,12.6
Total_Liabilities,39.3,37.1,35.8,32.8,35.1,35.9,7.5
