AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,3.5,,1.1,1.0,1.0,,
Cash_from_Operations,38.0,,4.2,10.1,11.9,,
Diluted_EPS,5.36,4.37,4.06,2.93,2.32,2.06,
Goodwill_Intangibles,2.6,,2.6,2.6,2.6,,
LT_Debt,6.6,21.3,5.8,8.1,9.2,5.8,3.5
Net_Income,11.4,9.2,8.5,6.0,4.7,4.2,
Revenue,38.8,32.2,28.6,25.2,22.8,20.2,
Shares_Diluted,2.134,2.1174,2.0979,2.0869,2.0635,2.0457,2.0388
Total_Assets,1148.9,937.9,737.4,662.1,621.5,569.7,502.0
Total_Liabilities,1068.0,,673.7,605.5,571.5,524.2,459.7
