AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,802.9,341.8,890.2,1730.6,709.2,1207.8,848.7
Cash_from_Operations,914.1,298.2,892.9,996.4,507.9,228.0,359.8
Diluted_EPS,15.479,-184.595,-0.407,-0.115,0.52,-1.324,-0.309
Goodwill_Intangibles,,114.2,,,,,
LT_Debt,392.7,711.9,2715.5,2735.3,2097.6,2297.2,2302.6
Net_Income,319.6,-3690.2,-128.2,-35.3,123.8,-243.0,-40.2
Revenue,1579.9,1083.3,2071.7,2321.9,1293.7,704.7,789.7
Shares_Diluted,20.648,19.991,315.002,307.48,237.875,183.615,130.186
Total_Assets,3026.8,2159.0,7499.3,7626.1,6622.9,6178.6,5649.4
Total_Liabilities,1993.9,1243.1,3863.1,3891.6,3247.2,3255.5,3330.0
