AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,14.5,5.4,4.4,4.9,5.0,7.4,6.0,9.5
Cash_from_Operations,16.4,15.1,40.6,-16.9,9.0,8.8,8.3,20.8
Diluted_EPS,-0.04,-0.118,0.212,0.631,0.206,-0.557,0.075,0.423
Goodwill_Intangibles,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.2
LT_Debt,5.4,2.3,0.0,0.0,0.1,0.1,0.0,0.0
Net_Income,-0.6,-1.6,2.9,8.7,2.9,-7.7,1.0,5.8
Revenue,313.6,338.2,425.9,425.2,384.6,389.6,451.3,460.7
Shares_Diluted,13.8197,13.8197,13.8197,13.8197,13.8197,13.8197,13.8197,13.8202
Total_Assets,338.1,298.9,305.8,334.8,293.6,305.3,378.7,364.6
Total_Liabilities,180.3,145.1,155.8,181.5,157.6,170.9,227.1,207.4
