AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,28.8,30.5,30.8,38.8,29.5,32.9,26.1
Cash_from_Operations,78.8,39.7,63.6,71.2,132.0,80.8,84.3
Diluted_EPS,-0.671,0.089,-2.093,0.84,-0.221,-0.987,1.135
Goodwill_Intangibles,361.7,380.3,393.1,493.5,423.2,475.3,543.5
LT_Debt,243.6,282.0,318.2,350.8,333.5,351.1,366.6
Net_Income,-20.9,2.9,-69.4,29.5,-8.1,-37.2,44.4
Revenue,1213.9,1333.6,1359.0,1221.9,1333.6,1331.4,1091.4
Shares_Diluted,31.1302,32.998,33.1509,35.2104,36.5544,37.6515,39.0823
Total_Assets,995.5,992.4,1107.1,1193.6,1254.0,1295.7,1362.9
Total_Liabilities,567.8,529.7,612.9,625.1,676.0,669.0,653.5
