AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,5970.9,880.8,370.6,225.0,230.9,,
Diluted_EPS,39.016,4.504,-0.159,-1.097,0.054,,
Goodwill_Intangibles,73.8,66.5,64.9,64.6,,,
LT_Debt,2299.5,1331.3,1183.7,1056.7,0.0,0.0,0.0
Net_Income,4640.3,518.0,-18.1,-125.7,6.2,,
Revenue,10728.7,3991.7,3299.8,3247.9,2978.3,,
Shares_Diluted,118.9337,115.0,114.5,114.5,114.5,,
Total_Assets,9841.8,2824.2,1926.1,1826.1,,,
Total_Liabilities,5249.8,2557.0,2183.8,2056.4,,,
