AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,154.1,429.2,456.5,210.8,267.4,334.1,21.5
Cash_from_Operations,-189.9,61.4,125.8,84.5,227.4,148.7,115.6
Diluted_EPS,0.046,1.029,0.48,1.541,1.272,1.847,2.077
Goodwill_Intangibles,0.0,29.8,31.9,22.5,24.5,11.9,12.5
LT_Debt,322.5,111.8,114.2,249.5,253.1,322.9,0.0
Net_Income,2.5,51.7,23.8,76.1,62.6,90.2,99.3
Revenue,1448.2,1274.8,1290.4,1201.7,999.2,1110.7,1050.8
Shares_Diluted,55.2009,50.2904,49.5986,49.4192,49.2295,48.8334,47.794
Total_Assets,2635.9,2753.5,2544.1,2126.5,1752.0,1299.8,1075.9
Total_Liabilities,1799.5,1907.0,1733.7,1394.7,1076.4,676.8,566.0
