AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,,,0.0,0.0,,
Cash_from_Operations,-5.0,-4.8,-3.1,-1.3,-1.5,-0.3,0.0
Diluted_EPS,-0.104,-0.118,-0.078,-0.175,-0.272,-0.018,-0.003
Goodwill_Intangibles,0.1,0.1,0.1,0.1,0.1,0.0,0.1
LT_Debt,5.1,4.8,0.8,0.8,0.4,0.0,0.0
Net_Income,-6.4,-6.8,-4.2,-7.3,-10.1,-0.6,-0.1
Revenue,0.8,0.2,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,61.9473,57.2837,53.2959,41.7323,37.0548,33.0,33.0
Total_Assets,1.7,2.1,2.2,1.4,1.3,0.7,0.1
Total_Liabilities,8.5,8.2,8.5,3.8,3.0,1.3,0.2
