AAII_YR_DATA,12/31/2019,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
Capital_Expenditures,0.0,0.9,0.3,0.1,0.2,0.3,0.3
Cash_from_Operations,-0.2,2.4,1.5,1.8,-1.3,-1.5,-2.7
Diluted_EPS,0.0,0.034,0.075,-0.002,-0.089,-0.066,-0.115
Goodwill_Intangibles,,0.4,0.6,0.5,0.7,0.9,1.0
LT_Debt,0.0,1.6,1.8,1.0,1.6,1.7,1.2
Net_Income,-0.1,0.8,1.9,0.0,-1.7,-1.3,-1.9
Revenue,,12.8,11.2,9.7,10.2,9.7,8.6
Shares_Diluted,463.4871,25.0,25.0,25.0,18.9997,18.9997,16.8101
Total_Assets,0.1,11.6,11.2,9.4,11.0,12.8,12.5
Total_Liabilities,0.0,10.4,10.6,10.0,12.3,12.4,10.8
