AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.1,0.0,0.0,0.1,0.3,0.0,0.0
Cash_from_Operations,-9.8,-1.6,-8.3,-6.9,-14.7,-10.3,-6.0,-3.7
Diluted_EPS,-0.175,-1.512,-1.751,-0.025,-3.184,-2.386,-0.009,-2.037
Goodwill_Intangibles,19.1,19.1,65.2,119.1,119.1,211.5,250.2,
LT_Debt,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0
Net_Income,-9.6,-48.2,-49.0,-0.6,-74.9,-50.1,-0.1,-16.0
Revenue,2.0,6.6,0.0,0.0,0.0,0.1,0.0,0.0
Shares_Diluted,55.217,31.859,28.009,24.126,23.5176,21.0105,10.8915,1.9083
Total_Assets,54.2,28.5,68.6,121.4,124.9,224.2,259.3,1.7
Total_Liabilities,1.7,2.8,1.7,16.0,22.6,56.6,74.4,0.4
