AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,26.0,7.2,3.2,6.5,5.9,5.8,6.0,6.3
Cash_from_Operations,76.8,72.2,103.5,96.8,76.5,74.5,71.4,84.5
Diluted_EPS,1.323,2.034,2.009,1.345,1.505,1.405,1.066,4.066
Goodwill_Intangibles,11.9,14.7,15.6,17.8,20.5,25.2,29.7,32.8
LT_Debt,105.4,51.5,72.2,92.8,92.8,92.8,92.8,92.8
Net_Income,37.3,58.3,59.5,41.2,47.0,45.9,40.5,172.1
Revenue,212.4,216.4,198.3,182.6,167.1,156.0,149.8,140.3
Shares_Diluted,28.1806,28.6771,29.6099,30.6381,31.2249,32.651,37.937,42.317
Total_Assets,6594.6,6012.7,5807.0,5623.7,5384.2,5131.3,4853.0,4741.2
Total_Liabilities,6047.9,5484.2,5315.3,5123.7,4879.6,4636.7,4284.9,4081.1
