AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,11.2,8.6,25.5,96.1,51.2,2.5,29.4,30.9
Cash_from_Operations,32.4,25.5,44.6,50.9,15.6,26.7,30.7,22.1
Diluted_EPS,-1.213,0.943,0.784,0.462,0.534,0.422,0.189,0.28800000000000003
Goodwill_Intangibles,7.5,8.3,9.0,18.1,0.0,,,
LT_Debt,15.4,22.4,28.2,47.9,0.0,0.9,64.6,90.3
Net_Income,-50.7,38.0,31.6,18.7,21.5,10.4,5.0,7.6
Revenue,126.6,122.3,233.1,212.5,137.2,59.2,47.7,68.2
Shares_Diluted,41.775,40.26,40.337,40.449,40.304,24.579,26.4,26.243
Total_Assets,374.0,427.7,363.4,320.3,246.8,173.5,132.6,109.6
Total_Liabilities,132.9,138.9,117.8,110.9,56.8,31.0,128.8,112.0
