AAII_YR_DATA,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017
Capital_Expenditures,5.7,6.5,6.4,7.3,11.6
Cash_from_Operations,-15.9,-80.2,-131.4,-148.7,-144.1
Diluted_EPS,-2.888,-4.566,-5.78,-7.076,-7.338
Goodwill_Intangibles,12.8,13.3,13.9,12.5,12.3
LT_Debt,99.6,101.1,97.2,46.3,0.0
Net_Income,-84.6,-125.7,-154.3,-176.6,-183.1
Revenue,210.2,173.4,142.5,108.5,74.5
Shares_Diluted,29.308,27.52,26.699,24.9538,24.9538
Total_Assets,216.4,216.7,292.6,155.4,137.9
Total_Liabilities,299.9,265.9,248.1,184.2,99.9
