AAII_YR_DATA,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016
Capital_Expenditures,41.3,62.8,107.9,132.1,177.6,197.7
Cash_from_Operations,1011.6,263.7,198.5,83.4,164.6,249.4
Diluted_EPS,3.792,1.363,0.243,0.664,0.614,0.92
Goodwill_Intangibles,1438.9,1438.9,1454.0,,,
LT_Debt,781.5,1428.5,1556.8,1675.4,1681.3,1699.4
Net_Income,308.8,120.0,21.4,58.5,54.1,81.1
Revenue,5689.2,4829.9,4783.9,4835.6,4738.5,4646.7
Shares_Diluted,81.431,88.1031,88.1031,88.1031,88.1031,88.1031
Total_Assets,4384.5,4331.3,3239.0,3323.0,3258.4,3257.3
Total_Liabilities,3272.5,3340.3,2364.0,,,
