AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.6,0.4,0.4,0.3,0.4,0.2,0.2
Cash_from_Operations,0.9,0.8,2.4,0.9,1.4,0.1,-0.1
Diluted_EPS,0.046,-0.094,-0.227,1.781,0.304,0.082,-0.128
Goodwill_Intangibles,4.4,4.4,4.4,4.4,4.4,4.4,4.5
LT_Debt,0.0,0.3,0.3,0.3,0.7,0.6,0.6
Net_Income,0.3,-0.6,-1.4,12.1,1.8,0.4,-0.6
Revenue,19.3,16.5,21.3,20.8,18.4,17.0,15.7
Shares_Diluted,6.2077,6.0947,6.2929,6.8198,5.9751,5.2509,4.865
Total_Assets,19.5,18.6,19.9,21.6,9.7,8.4,8.1
Total_Liabilities,6.2,6.2,2.6,5.4,6.3,7.3,8.0
