AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.9,1.6,0.8,0.9,2.4,1.0,1.5
Cash_from_Operations,-37.1,67.8,103.9,110.8,93.0,87.8,72.7
Diluted_EPS,-9.067,-0.697,-0.344,1.134,0.35,0.314,-0.125
Goodwill_Intangibles,679.3,1354.1,1471.8,1538.7,1471.5,1449.7,
LT_Debt,515.3,519.7,524.2,548.5,693.3,725.3,0.0
Net_Income,-647.7,-50.0,-25.1,81.8,22.2,19.6,-7.6
Revenue,127.4,360.9,380.7,341.7,323.7,306.4,273.6
Shares_Diluted,71.431,71.719,72.887,72.116,63.2942,62.5162,60.9783
Total_Assets,1054.4,1471.7,1580.0,1637.9,1572.5,1538.1,
Total_Liabilities,659.9,831.5,871.7,876.7,1044.8,1035.6,
