AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.3,1.8,1.0,0.7,0.0,0.4,1.5,3.6
Cash_from_Operations,49.1,43.6,23.9,23.6,2.1,30.9,38.9,29.0
Diluted_EPS,0.984,1.43,1.256,-1.274,0.294,1.621,2.94,2.95
Goodwill_Intangibles,225.1,233.3,226.7,237.2,275.6,,,
LT_Debt,73.4,99.4,124.6,136.6,147.0,0.0,0.0,0.0
Net_Income,13.8,19.7,17.0,-17.1,3.9,18.0,32.4,32.4
Revenue,264.5,274.6,280.4,276.9,267.3,182.2,204.7,200.9
Shares_Diluted,14.038,13.778,13.568,13.419,13.255,11.083,11.026,10.9979
Total_Assets,326.3,339.6,327.7,318.2,339.1,92.8,99.3,92.5
Total_Liabilities,126.3,155.2,168.0,182.1,181.2,17.4,18.5,23.5
