AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,43.0,47.1,54.7,34.2,23.3,28.8,20.9
Cash_from_Operations,111.7,52.8,-15.8,195.5,-13.8,78.0,95.0
Diluted_EPS,0.158,-1.255,-0.001,0.25,4.983,-0.263,0.632
Goodwill_Intangibles,308.2,367.5,369.4,394.6,240.8,164.5,218.5
LT_Debt,542.1,658.4,589.1,330.1,235.9,296.3,223.4
Net_Income,4.0,-32.6,0.0,6.6,139.9,-22.7,-5.9
Revenue,1561.8,1584.6,1372.0,1163.5,965.1,847.3,721.1
Shares_Diluted,24.9652,25.9842,26.0531,26.4862,27.4423,28.7102,30.7981
Total_Assets,2332.4,2356.1,2164.0,1967.1,1684.8,1492.9,1522.2
Total_Liabilities,1859.7,1867.3,1617.9,1418.4,1126.7,998.0,905.7
