AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1116.0,1724.0,2160.0,2107.0,2055.0,2410.0,3976.0,3943.0
Cash_from_Operations,2944.0,5431.0,5713.0,5663.0,6261.0,8572.0,11219.0,10688.0
Diluted_EPS,-7.567,-7.319,1.535,-1.084,-1.243,1.625,4.157,5.05
Goodwill_Intangibles,16435.0,23131.0,33658.0,34472.0,34845.0,20174.0,20141.0,19415.0
LT_Debt,16036.0,14770.0,14644.0,14875.0,16463.0,14442.0,10565.0,10393.0
Net_Income,-10518.0,-10137.0,2138.0,-1505.0,-1687.0,2072.0,5438.0,6732.0
Revenue,23601.0,32917.0,32815.0,30440.0,27810.0,35475.0,48580.0,46294.0
Shares_Diluted,1390.0,1385.0,1393.0,1388.0,1357.0,1275.0,1308.0,1333.0
Total_Assets,42434.0,56312.0,70507.0,71987.0,77956.0,68005.0,66904.0,67100.0
Total_Liabilities,30363.0,32552.0,34345.0,35145.0,36878.0,32372.0,29054.0,27631.0
