AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Cash_from_Operations,0.6,0.2,0.2,0.1,-0.1,1.3,0.8,0.7
Diluted_EPS,0.025,0.003,-0.002,-0.146,0.002,0.072,0.005,0.001
Goodwill_Intangibles,,,,0.0,2.6,1.9,0.8,0.8
LT_Debt,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,0.9,0.1,-0.1,-5.2,0.1,2.1,0.1,0.0
Revenue,1.7,1.6,1.6,2.3,2.6,4.1,2.1,1.6
Shares_Diluted,39.4854,39.1342,35.5292,35.5292,34.9517,29.0837,21.9863,21.174
Total_Assets,2.0,1.6,1.1,1.3,5.9,4.3,2.0,1.8
Total_Liabilities,0.4,1.0,0.6,0.8,0.6,1.0,1.4,1.4
