AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,10.3,7.0,11.4,15.1,14.4,10.1,14.6
Cash_from_Operations,31.3,12.3,3.1,0.4,6.4,47.4,53.8
Diluted_EPS,-0.066,-0.246,-1.024,-0.931,-0.179,-0.5,0.343
Goodwill_Intangibles,244.2,253.4,264.1,266.5,201.9,208.5,229.1
LT_Debt,101.5,127.5,124.1,117.2,98.3,0.0,0.0
Net_Income,-5.9,-21.0,-83.0,-72.3,-15.7,-46.2,52.5
Revenue,402.9,403.6,358.2,405.9,377.0,433.6,461.9
Shares_Diluted,89.575,85.615,80.974,77.705,87.514,92.508,107.808
Total_Assets,587.3,510.8,508.1,554.1,525.0,480.5,606.1
Total_Liabilities,334.9,282.6,289.7,283.4,196.8,108.7,111.9
