AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,5.3,2.4,6.3,1.7,0.9,10.5,
Cash_from_Operations,-27.5,-12.5,-30.0,-33.9,-32.0,-14.3,
Diluted_EPS,-1.716,-1.635,-1.857,-1.035,-1.95,-1.238,-0.089
Goodwill_Intangibles,4.8,4.6,3.9,3.9,3.9,2.4,
LT_Debt,51.9,49.8,48.1,22.3,0.0,0.0,0.0
Net_Income,-41.1,-38.1,-38.2,-21.1,-34.9,-22.2,-1.6
Revenue,126.7,84.7,89.6,61.2,34.7,19.8,9.6
Shares_Diluted,23.9727,23.3161,20.5415,20.3891,17.8964,17.8964,17.8964
Total_Assets,139.5,156.4,116.5,116.6,57.1,29.6,
Total_Liabilities,88.8,81.4,76.9,47.1,62.1,56.0,
